used_id,tags, HomeTheater, RemoteControls, Accessories&Peripherals, HDMICables, USBCables, SmartTelevisions, WirelessUSBAdapters,Electronics, Cables&Accessories, NetworkAdapters,Computers&Accessories, Televisions, StandardTelevisions,TV&Video,Stands&Turntables, TVMounts, NetworkingDevices, Cables, Accessories, TVWall&CeilingMounts
AHRUMHBZ7IAQPLH4W5Y3A6HLQFVA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGSJW5TCLJEKW4HAJAA4XRRNDAWQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFPK3KEV3ZSEJ7K6U6C3LERQ2E7A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE43YOKQNGCH4SSBHBYFXDSPX6YA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF6UDET5A7UZVF6X6PLTCNPAG2JA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG4NQECOQ6XL3YXY2ARSILF65W6Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGQKQGF2M565PCZ2RPUYM7HIWH3Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF5PAF6QWH67HHLGCH6LBYQJPPUQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEYHTCWWZYU3JQBU6SLNFFT3OMVQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AENQPV63OVBZHJ7L7V37M2ADFY7Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AH7J7BCTWAMK2REWT4AMA2V5DPUQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFZSC27UUKDN5VYQVMAPYZNQTULA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHM56NVJXROPTI5WICZITI4YAZAA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEWZZXQWEU2QSVBCT7AJQ3FXMZWA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFBLTBDVC23HRPXW2OQ2JDV3BNNQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGCX23QVQFBCYCAUWQNM4YHMKMQA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHB43CZ4RHLJ5S6CBOWX6MEI7J4Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHP24JLRZ2DTLBEX22A6DVUJDSBA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AGLKKKJCKHZ32S7MCK46JWDZ2A3A,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHXCZCBKCKFAOJJ2GOCQS3OKPQOQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHZ4UBDUCUMY6IGCR67LB4P5RBXA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AHCGV72I3RKXOSSUNK3SQOB677NA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AFTCOTLY72MCSV5WHMHSZ67ZZG6A,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AEF55HUCR2L3DMBXVV4SGD55JKIQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' SmartTelevisions']",1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0
AG3D6O4STAQKAY2UVGEUV46KN35Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHMY5CWJMMK5BJRBBSNLYT3ONILA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHCTC6ULH4XB6YHDY6PCH2R772LQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGYHHIERNXKA6P5T7CZLXKVPT7IQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG4OGOFWXJZTQ2HKYIOCOY3KXF2Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AENGU523SXMOS7JPDTW52PNNVWGQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEQJHCVTNINBS4FKTBGQRQTGTE5Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFC3FFC5PKFF5PMA52S3VCHOZ5FQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEM356PVXFHAXWV56KDO75FS5WPA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHVTFTBEBRRJCG72ZG7ABDNQSAOA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHFTFGF2YB5ZEUB3NC3KOBGZBG5Q,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AEI36WUCG27UYFAGDF7HX74VEGIA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AGW3NGXVSGUB34Q5V6ACANURQMGQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AEIMBDWSM42YEDEE6476WUXFZJHQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHM5MCT3ZO5Q2MBYZUDB6UI5AXLA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AFTPXYKUNENYJVDOC55L2CJXPXFQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHIKJUDTVJ4T6DV6IUGFYZ5LXMPA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE55KTFVNXYFD5FPYWP2OUPEYNPQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEBWA5I4QFCA3P3OBEPMELBGN4GQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHMGAC6QM62UXNEOCZIHLHSXPP2Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFHROSCGIXUPV3FYQ7H5QOD46Q7Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEAMIR3CMSA32IDEINSJKHRNANTA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF355FTXYAKFH5NYPRTE7SL3WO3Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG5DWPD54QGSLWJ6QUFERLPNAX4Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE47XF2766XJOEOI42DVP2HMB4YQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AH6JPV326WGUKC2J4EGVP3IN6ZLA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF4X3QT4KW3DV2HUMQVSOJDISOOQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AG46FAHE6KV3OQCLJYKRDZWNNYGQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFG6OH7UYU5ZITX4NE2KQR3DX5SA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFCZMUBZNRVRW2EJJKK5PN2YQZVQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHDMHAUOY75NWLNOF3X4UPNKXFSQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHWCWBYXHX4QO7ZOFUYIUFTTAJIQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGA2PZGWMQIRA46VYOTICFE7KCBA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHI2QJ4CLTCQWACDIC2LDFJPDAPA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AEXAFY7V2ZRZI2GD2J6KDOWBZUBQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHAEBXTXQDY355AGFMFX3Z2VAAUQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AETRIARSUFSMNG5LFJZMW6CBJMMQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AEHQQTEDMSXRGSBDDEIH3JF4AOMQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AGMG74N6WQGI376W7GEJJ4XD3ARQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AG7QMBEFFY2LJJKKEVWMJU2BMNRQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AEYJ5I6JZZPOJB6MGWRQOHRQLPSQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AFY5TVFOMVHGBPBTIJODYDQRZM5Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AE3O6366WGEQAANKJ76QETTUQQTQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AEQIJCPWSBCDKUO5VROXXHWX3PPA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AGVIAQK2HQ47P7UVXHW2NBAEU7YQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AE3D5CJ2GDUP5SQ3AAYMVAGDTX7A,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AH77IQRYD54XCRMCO7XEAIAYCLPA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AEA2HQHMFG3ZGJFOLLJQ65WKIZUQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' Cables', ' HDMICables']",1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0
AH5G2FWQ6AJBXK2IDCA22BNQTT2A,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AEEV73PQDYYMSQSW46LQMZ526YVQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AHWB25RGISH5XJ2YQCR4J6FDBPOQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AE2PYPC3OF2HEF4NCE63FBFFFOMQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AHYUM6XUA4K6V4QEAPT5MLQQIDPA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AG6U2ZW7UGA562DK4W6NVANEMKDA,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AFALQ6JKOEKVRVI3BZ2G5PJ63HQQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AGAXJLX3K3I7WQKQA4Q4NT2IJ2WQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Accessories', ' RemoteControls']",1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGNONTMQDE5KLLDEEB57Z3C5WAEA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFW6NV5N3FUXV3CNUACPSYC5AB3Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEW6KBDGJEWIOQKAW3FP74GMV6TA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEGT7WPGXXMSH5J3LZLL6CPJ7QMQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AHDFR3PDKEBV72HXRL3RJJLS3YYA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHYUZ2BLKNN6UJLFYWCXCEFZTOVQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHBST4ZJ5665DV2TCR4W4J2OI3DA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AGHPOFCHZ73Q2Q2IFTCJLUSEL2NQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AHOMYGLSLJLCOT7Z24PZSVJY3LJQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AESJE2EZD7S7WOYBN7RE7ZF3J2MA,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AF23GXF525XSMXPJBEHP4SPKOZNQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AFX5NHAAOUKKENAT6GWNKY3X5YTQ,"['Computers&Accessories', ' NetworkingDevices', ' NetworkAdapters', ' WirelessUSBAdapters']",0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0
AF7IXQKBUL6NEIQG4R53LMJJUGXQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFODI4XXHXHBFFUHK7N5LVKWEXTQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGNONTMQDE5KLLDEEB57Z3C5WAEA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFW6NV5N3FUXV3CNUACPSYC5AB3Q,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEW6KBDGJEWIOQKAW3FP74GMV6TA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEGT7WPGXXMSH5J3LZLL6CPJ7QMQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEKCUG7WMX6KMP6VFBWI3ICW5CBQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AF2544C4RGIBQX7Y4JMKMSMXMRRQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFWJSD4AVIM6DC3YA63G2QPENQSQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGKSW3FNH3REYN3OKPKJN4KWXLMQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEI7HJU4RFV6NR5WSRDQV5ZSRYSA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGFN3SLEECW6DYL2CVGLIHJCVVHA,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AGY7ZX7WDDSGAZJBPPS3MCIL7U7A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEX422U2J6S45PAKDJIFJB7WNVLQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AEHU6ETDR7HVQOGLKITDETHZEO7A,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AE7VL5JTR7ZZ67UPBM6KP2NYEOYQ,"['Computers&Accessories', ' Accessories&Peripherals', ' Cables&Accessories', ' Cables', ' USBCables']",0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
AFIU4APGHOFMXEOVMSQMYKMZ46QQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AEOFYPCJJQYCKISUR6EC66IZH23Q,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AFZSMXS2MILXOSTT2ZEJDE3W7TLQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AFREYXJZFUSZT7YHDJ4JOF67O6VQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AGMQDZGGSEBXX4KBJOBAGIFI36OA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AHJ7INNUX3KZSEZRJKFMRJAX7TZA,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
AGYTCTSUZJJZTK2XVADTQI5MYUFQ,"['Electronics', ' HomeTheater', 'TV&Video', ' Televisions', ' StandardTelevisions']",1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0
